date,pseudo,contexte,composant,evenement
2024-11-18 20:15:14,400,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test modifiée
2024-11-18 20:15:15,400,Test: Test : Ch. 3 – Les itérations,Test,Résumé de tentative de test consulté
2024-11-18 20:15:19,400,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test relue
2024-11-18 20:15:19,400,Test: Test : Ch. 3 – Les itérations,Test,Tentative de test envoyée
2024-11-18 20:15:19,400,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-18 20:16:12,400,Test: Test : Ch. 3 – Les itérations,Test,Module de cours consulté
2024-11-19 08:17:54,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:18:02,302,Fichier: Exemples sur les itérations,Fichier,Module de cours consulté
2024-11-19 08:18:12,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:18:12,302,Fichier: Feuille de TD1,Fichier,Module de cours consulté
2024-11-19 08:18:19,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:18:20,302,Fichier: Feuille de TD 2,Fichier,Module de cours consulté
2024-11-19 08:18:24,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:18:25,302,Fichier: Activités en autonomie sur les itérations,Fichier,Module de cours consulté
2024-11-19 08:18:29,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:18:29,302,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-11-19 08:18:35,302,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-11-19 08:19:37,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-19 08:20:56,302,Test: Quiz – Leçon 3,Test,Tentative de test relue
2024-11-19 08:25:24,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:25:27,302,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-11-19 08:25:29,302,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-11-19 08:25:29,302,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-11-19 08:27:00,302,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-11-19 08:27:01,302,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-11-19 08:27:06,302,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-11-19 08:27:06,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 08:27:07,302,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-19 08:30:05,795,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-19 08:30:41,795,Fichier: Notions supplémentaires,Fichier,Module de cours consulté
2024-11-19 08:37:34,302,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-19 08:37:36,302,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-11-19 08:37:39,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 08:37:50,302,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-11-19 08:37:51,302,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-11-19 08:37:52,302,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-11-19 08:41:26,302,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-11-19 08:41:27,302,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-11-19 08:41:30,302,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-11-19 08:41:30,302,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-19 08:41:30,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:32:48,543,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 22:32:52,543,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-19 22:33:00,543,Fichier: Instructions itératives,Fichier,Module de cours consulté
2024-11-19 22:33:15,543,Fichier: Corrigé des exercices,Fichier,Module de cours consulté
2024-11-19 22:49:45,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-19 22:49:59,74,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-11-19 22:50:08,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-11-19 22:51:57,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test modifiée
2024-11-19 22:51:58,74,Test: Quiz – Leçon 1 : base,Test,Résumé de tentative de test consulté
2024-11-19 22:52:05,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test envoyée
2024-11-19 22:52:05,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:52:06,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test relue
2024-11-19 22:52:33,74,Test: Quiz – Leçon 1 : base,Test,Module de cours consulté
2024-11-19 22:52:41,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test commencée
2024-11-19 22:52:42,74,Test: Quiz – Leçon 1 : base,Test,Tentative de test consultée
2024-11-19 22:52:49,74,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-11-19 22:52:52,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-19 22:52:53,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-19 22:53:49,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-19 22:53:50,74,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-19 22:53:54,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:53:54,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-19 22:53:55,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-19 22:54:38,543,Test: Quiz Leçon 3,Test,Module de cours consulté
2024-11-19 22:54:40,543,Test: Quiz Leçon 3,Test,Tentative de test commencée
2024-11-19 22:54:41,543,Test: Quiz Leçon 3,Test,Tentative de test consultée
2024-11-19 22:54:46,74,Test: Quiz – Leçon 1 : booléens,Test,Module de cours consulté
2024-11-19 22:54:48,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-19 22:54:48,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-19 22:55:45,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-19 22:55:46,74,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-19 22:55:50,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:55:50,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-19 22:55:51,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-19 22:56:48,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-19 22:56:56,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test commencée
2024-11-19 22:56:56,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test consultée
2024-11-19 22:57:29,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test modifiée
2024-11-19 22:57:29,74,Test: Quiz – Leçon 1 : booléens,Test,Résumé de tentative de test consulté
2024-11-19 22:57:34,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:57:34,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test envoyée
2024-11-19 22:57:34,74,Test: Quiz – Leçon 1 : booléens,Test,Tentative de test relue
2024-11-19 22:57:37,74,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-11-19 22:57:40,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-11-19 22:57:40,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-11-19 22:59:25,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-11-19 22:59:26,74,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-11-19 22:59:28,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-11-19 22:59:28,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 22:59:29,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-19 22:59:46,74,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
2024-11-19 22:59:49,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test consultée
2024-11-19 22:59:49,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test commencée
2024-11-19 23:00:07,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test modifiée
2024-11-19 23:00:08,74,Test: Quiz – Leçon 1 : algorithmes,Test,Résumé de tentative de test consulté
2024-11-19 23:00:11,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test relue
2024-11-19 23:00:11,74,Test: Quiz – Leçon 1 : algorithmes,Test,Tentative de test envoyée
2024-11-19 23:00:11,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 23:00:15,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-11-19 23:00:19,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-11-19 23:00:19,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-11-19 23:01:39,543,Test: Quiz Leçon 3,Test,Tentative de test enregistrée automatiquement
2024-11-19 23:02:42,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-11-19 23:02:42,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-11-19 23:02:46,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-11-19 23:02:46,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 23:02:47,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-19 23:03:18,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-11-19 23:03:20,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-11-19 23:03:21,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-11-19 23:03:40,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-11-19 23:03:41,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-11-19 23:03:45,74,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-19 23:03:45,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-11-19 23:03:46,74,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-19 23:06:45,543,Test: Quiz Leçon 3,Test,Tentative de test enregistrée automatiquement
2024-11-19 23:16:08,543,Test: Quiz Leçon 3,Test,Tentative de test enregistrée automatiquement
2024-11-19 23:19:22,543,Test: Quiz Leçon 3,Test,Résumé de tentative de test consulté
2024-11-19 23:19:22,543,Test: Quiz Leçon 3,Test,Tentative de test modifiée
2024-11-19 23:19:28,543,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Utilisateur évalué
2024-11-19 23:19:28,543,Test: Quiz Leçon 3,Test,Tentative de test envoyée
2024-11-19 23:19:28,543,Test: Quiz Leçon 3,Test,Tentative de test relue
2024-11-20 08:22:57,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-20 08:25:46,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:25:54,302,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-11-20 08:25:57,302,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-11-20 08:25:57,302,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-11-20 08:29:15,302,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-11-20 08:29:15,302,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-11-20 08:29:20,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-20 08:29:20,302,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
2024-11-20 08:29:21,302,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-20 08:39:52,302,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-20 08:39:54,302,Test: Quiz – Leçon 5,Test,Tentative de test relue
2024-11-20 08:40:06,302,Test: Quiz – Leçon 6,Test,Module de cours consulté
2024-11-20 08:40:08,302,Test: Quiz – Leçon 6,Test,Tentative de test commencée
2024-11-20 08:40:09,302,Test: Quiz – Leçon 6,Test,Tentative de test consultée
2024-11-20 08:40:56,302,Test: Quiz – Leçon 6,Test,Tentative de test modifiée
2024-11-20 08:40:57,302,Test: Quiz – Leçon 6,Test,Résumé de tentative de test consulté
2024-11-20 08:41:02,302,Test: Quiz – Leçon 6,Test,Tentative de test envoyée
2024-11-20 08:41:02,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-20 08:41:02,302,Test: Quiz – Leçon 6,Test,Tentative de test relue
2024-11-20 08:41:29,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:41:36,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-11-20 08:41:39,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-11-20 08:43:07,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-11-20 08:43:08,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-11-20 08:43:11,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-20 08:43:11,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-11-20 08:43:12,302,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-11-20 08:44:05,302,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-11-20 08:44:08,302,Test: Test : Ch. 6 – Tableau à plusieurs dimensions,Test,Module de cours consulté
2024-11-20 08:44:14,302,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-11-20 08:44:17,302,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-11-20 08:44:20,302,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-11-20 08:44:34,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:44:35,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:44:37,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:44:41,302,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-11-20 08:46:10,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 08:46:12,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Module de cours consulté
2024-11-20 08:46:24,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test consultée
2024-11-20 08:46:24,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test commencée
2024-11-20 09:01:31,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 09:01:36,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Module de cours consulté
2024-11-20 09:01:39,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test consultée
2024-11-20 09:05:46,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test modifiée
2024-11-20 09:05:47,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Résumé de tentative de test consulté
2024-11-20 09:05:50,302,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-11-20 09:05:50,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test envoyée
2024-11-20 09:05:51,302,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test relue
2024-11-20 22:15:30,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-11-20 22:15:34,364,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-11-20 22:16:08,364,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-11-20 22:16:16,364,Test: Quiz – Leçon 3,Test,Module de cours consulté
2024-11-20 22:16:21,364,Test: Quiz – Leçon 2,Test,Module de cours consulté
2024-11-20 22:16:28,364,Test: Quiz – Leçon 1 : algorithmes,Test,Module de cours consulté
